loan_id,customer_id,loan_product_id,loan_status_id,loan_status,principal_amount,interest_rate,term_months,disbursement_date,customer_age,gender_id,customer_status_id,employment_status_id,industry_id,annual_income,loan_to_income,payments_cnt,late_cnt,late_fee_sum,avg_delay_days,is_overdue
2220,7570,2,3,ACTIVE,9718644.61,13.1126,180,2025-03-02,55,2,1,1,7.0,2512415.16,3.868247877472607,9,0,0.0,,0
2222,7575,1,3,ACTIVE,897345.64,24.1095,48,2025-06-22,64,2,1,1,10.0,1837305.96,0.48840294405837553,6,0,0.0,,0
2223,7583,1,3,ACTIVE,1444665.49,19.2163,36,2025-07-08,40,2,1,2,5.0,1812805.08,0.7969226840427874,5,0,0.0,,0
2226,7598,1,3,ACTIVE,958900.55,20.4026,12,2025-06-27,48,1,1,1,5.0,2124467.88,0.4513603425249244,6,0,0.0,,0
2227,7598,2,3,ACTIVE,9170559.94,14.8413,300,2025-07-04,48,1,1,1,5.0,2124467.88,4.3166385457425696,5,0,0.0,,0
2228,7600,1,3,ACTIVE,1469340.64,16.2182,48,2025-03-01,58,1,1,1,4.0,5145225.48,0.2855736149390289,9,0,0.0,,0
2229,7603,1,3,ACTIVE,426589.94,18.7583,48,2025-05-21,40,2,1,1,7.0,802020.48,0.5318940733284018,7,0,0.0,,0
2230,7603,2,3,ACTIVE,9857658.69,12.6452,300,2025-05-05,40,2,1,1,7.0,802020.48,12.291031134267294,7,1,370.44,11.0,1
2231,7611,1,3,ACTIVE,366784.14,16.8924,48,2025-06-28,19,2,1,3,,729956.52,0.5024739555720388,6,1,990.63,5.0,1
2232,7612,2,3,ACTIVE,6331735.09,13.3522,120,2025-11-06,45,1,1,1,1.0,1654944.36,3.8259504325571405,1,0,0.0,,0
2233,7614,2,3,ACTIVE,9858843.4,11.8376,180,2025-11-15,59,1,1,1,3.0,3312741.36,2.9760377671017455,1,0,0.0,,0
2234,7624,1,3,ACTIVE,195439.6,17.9487,24,2025-09-06,30,2,1,1,12.0,1164208.92,0.1678733057637112,3,0,0.0,,0
2235,7631,2,3,ACTIVE,6493960.89,14.109,240,2025-04-13,59,1,1,1,12.0,4614936.0,1.4071616356109815,8,0,0.0,,0
2236,7634,1,3,ACTIVE,337163.98,17.6156,24,2025-07-17,50,2,1,2,4.0,1841944.92,0.1830478079659407,5,0,0.0,,0
2237,7636,1,3,ACTIVE,768855.9,17.3979,24,2025-05-30,64,2,1,1,4.0,2492272.92,0.3084958689034747,7,0,0.0,,0
2238,7636,2,3,ACTIVE,5805772.34,12.6361,300,2025-05-23,64,2,1,1,4.0,2492272.92,2.3295090571380923,7,0,0.0,,0
2239,7644,1,3,ACTIVE,676233.75,21.6826,60,2025-06-21,50,1,1,1,5.0,5815972.8,0.11627182128499639,6,1,714.87,11.0,1
2240,7644,2,3,ACTIVE,3091468.82,11.1874,300,2025-01-24,50,1,1,1,5.0,5815972.8,0.5315480189315879,11,1,1960.92,3.0,1
2241,7648,2,3,ACTIVE,3245461.25,14.051,180,2025-10-27,60,1,1,1,6.0,1958986.2,1.656704498479877,2,0,0.0,,0
2242,7649,1,3,ACTIVE,955908.5,23.3957,24,2025-04-02,40,2,1,1,8.0,2001772.8,0.477530966551249,8,1,1586.76,8.0,1
2243,7649,2,3,ACTIVE,7417116.14,14.6759,300,2025-04-25,40,2,1,1,8.0,2001772.8,3.7052737153786883,8,1,1570.02,10.0,1
2244,7658,2,3,ACTIVE,5489312.29,13.8131,120,2025-10-27,47,2,1,1,6.0,1645807.56,3.335330583850277,2,0,0.0,,0
2245,7659,2,3,ACTIVE,9253616.05,13.5729,240,2025-11-16,59,1,1,1,11.0,6071814.6,1.5240280969712086,1,0,0.0,,0
2246,7660,1,3,ACTIVE,870757.89,18.6613,12,2025-06-05,26,2,1,1,2.0,1020102.48,0.8535984443445329,6,2,3631.17,10.0,1
2247,7660,2,3,ACTIVE,3388879.71,10.8137,300,2025-06-09,26,2,1,1,2.0,1020102.48,3.3220973151638646,6,0,0.0,,0
2248,7666,1,3,ACTIVE,1043690.92,21.6531,36,2025-04-21,49,1,1,1,10.0,974560.68,1.0709347723735376,8,0,0.0,,0
2249,7670,2,3,ACTIVE,9349106.4,14.5869,240,2025-04-28,55,1,1,1,9.0,1156997.28,8.0804912523217,8,0,0.0,,0
2250,7671,2,3,ACTIVE,9674978.17,11.6639,300,2025-09-04,40,2,2,1,4.0,1551388.2,6.236336056958535,3,0,0.0,,0
2252,7674,2,3,ACTIVE,2204845.73,10.0322,300,2025-11-14,50,2,1,1,6.0,1475726.4,1.4940748705180038,1,0,0.0,,0
2253,7675,2,3,ACTIVE,9123796.32,10.7844,300,2025-04-30,48,1,1,1,7.0,2377413.24,3.8376989605727947,8,0,0.0,,0
2254,7679,1,3,ACTIVE,915524.28,20.1933,60,2025-03-05,53,2,1,2,11.0,4996263.36,0.18324179772621113,9,1,1069.5,20.0,1
2255,7684,1,3,ACTIVE,572241.62,19.832,12,2025-11-14,50,1,1,1,2.0,1926861.24,0.2969812294319647,1,0,0.0,,0
2256,7684,2,3,ACTIVE,2476509.95,11.3826,120,2025-11-19,50,1,1,1,2.0,1926861.24,1.2852559896840314,1,0,0.0,,0
2257,7689,1,3,ACTIVE,304939.43,22.9906,36,2025-07-13,52,2,1,1,7.0,2574360.6,0.11845249263059729,5,0,0.0,,0
2258,7690,2,3,ACTIVE,6074170.16,12.5116,300,2025-04-15,38,2,1,2,9.0,1576032.96,3.85408827998115,8,0,0.0,,0
2259,7694,2,3,ACTIVE,5480848.93,10.0784,300,2025-05-13,60,2,1,1,4.0,1932427.32,2.836251005807556,7,1,1448.14,4.0,1
2260,7708,1,3,ACTIVE,504895.62,17.5497,48,2025-05-05,45,1,3,1,4.0,3465180.72,0.1457054222557258,7,0,0.0,,0
2261,7712,1,3,ACTIVE,575417.87,22.7291,24,2025-05-27,64,1,1,2,5.0,3605827.08,0.1595799957218137,7,1,902.2,19.0,1
2262,7712,2,3,ACTIVE,7182166.82,13.054,240,2025-04-09,64,1,1,2,5.0,3605827.08,1.9918223089056173,8,0,0.0,,0
2263,7714,1,3,ACTIVE,1341819.23,16.405,36,2025-07-10,33,1,1,1,10.0,4337304.36,0.309367090392522,5,1,556.99,8.0,1
2264,7716,2,3,ACTIVE,3982621.51,11.0057,180,2025-04-28,59,2,1,1,10.0,5321948.16,0.7483390274136004,7,0,0.0,,0
2265,7720,1,3,ACTIVE,366460.52,19.7934,60,2025-02-25,34,1,1,2,5.0,2328483.96,0.15738159519037442,10,2,1721.35,18.5,1
2266,7727,1,3,ACTIVE,1216397.42,18.3687,12,2025-09-30,58,2,1,1,6.0,5185989.36,0.23455455373321477,3,1,1336.31,15.0,1
2269,7740,1,3,ACTIVE,232138.82,19.4168,24,2025-06-06,43,1,1,1,10.0,2912880.12,0.07969391476364637,6,0,0.0,,0
2270,7743,1,3,ACTIVE,649746.9,16.7569,60,2025-11-03,44,2,1,1,10.0,2434371.36,0.2669054157784702,1,0,0.0,,0
2272,7755,1,3,ACTIVE,795198.32,17.9107,24,2025-05-19,47,1,1,2,10.0,2671422.12,0.2976685391824187,7,1,676.36,6.0,1
2274,7757,1,3,ACTIVE,105854.39,24.3024,12,2025-07-24,34,2,1,1,12.0,2145036.72,0.049348521175898566,5,0,0.0,,0
2277,7772,1,3,ACTIVE,673489.47,17.1705,24,2025-09-13,24,2,1,1,10.0,708945.24,0.9499879990731019,3,0,0.0,,0
2278,7775,1,3,ACTIVE,257449.9,21.1155,24,2025-07-04,44,1,1,1,11.0,1353762.72,0.19017357783349212,5,0,0.0,,0
2279,7775,2,3,ACTIVE,8799781.4,14.184,300,2025-06-04,44,1,1,1,11.0,1353762.72,6.500239126100325,6,2,1692.62,16.5,1
2280,7776,1,3,ACTIVE,289173.09,23.8032,24,2025-05-12,37,2,1,1,10.0,1588196.04,0.182076445676064,7,1,328.39,17.0,1
2281,7784,2,3,ACTIVE,8122721.99,14.3381,300,2025-06-20,37,2,1,2,2.0,3959501.4,2.0514507180121213,6,1,1094.3,10.0,1
2282,7796,1,3,ACTIVE,586078.4,24.1637,24,2025-08-05,32,2,1,1,4.0,1992381.36,0.29415974861358873,4,1,1686.42,4.0,1
2283,7799,1,3,ACTIVE,1102979.98,21.1353,48,2025-09-16,57,1,1,1,6.0,0.0,,2,0,0.0,,0
2285,7818,1,3,ACTIVE,795854.98,17.5771,36,2025-05-26,62,2,1,1,7.0,5519857.32,0.14418035356029818,7,0,0.0,,0
2286,7823,1,3,ACTIVE,556411.05,20.1438,60,2025-09-02,41,1,1,1,11.0,1660267.2,0.3351334351482701,3,0,0.0,,0
2287,7823,2,3,ACTIVE,2905054.96,11.825,300,2025-09-25,41,1,1,1,11.0,1660267.2,1.7497514616924312,3,0,0.0,,0
2288,7829,1,3,ACTIVE,536621.51,21.9728,60,2025-05-11,34,1,1,2,11.0,355488.72,1.509531751105914,7,0,0.0,,0
2289,7829,2,3,ACTIVE,4075138.13,11.2316,300,2025-05-19,34,1,1,2,11.0,355488.72,11.463480838435604,7,1,1896.39,15.0,1
2290,7835,1,3,ACTIVE,292807.74,19.5815,12,2025-07-05,30,1,2,1,9.0,1441836.96,0.20307964639774528,5,1,1882.07,6.0,1
2292,7846,2,3,ACTIVE,5745107.89,13.8527,120,2025-10-18,46,2,1,1,7.0,4509493.44,1.2740029376780733,2,0,0.0,,0
2293,7849,2,3,ACTIVE,4272334.02,13.6926,180,2025-03-09,57,1,1,2,9.0,2755211.16,1.550637599769304,9,0,0.0,,0
2295,7851,1,3,ACTIVE,853378.79,18.3107,12,2025-09-19,29,1,1,1,12.0,1318235.16,0.6473646098166582,3,0,0.0,,0
2296,7853,1,3,ACTIVE,521717.82,20.8669,60,2025-05-18,32,1,1,1,1.0,903890.52,0.5771913837529793,6,1,819.71,8.0,1
2297,7857,1,3,ACTIVE,798446.91,17.5498,12,2025-11-08,30,2,1,1,12.0,851596.44,0.9375883605149876,1,0,0.0,,0
2298,7858,1,3,ACTIVE,298506.88,17.1742,24,2025-10-20,57,2,1,1,3.0,1649712.48,0.18094479105837885,2,0,0.0,,0
2299,7862,1,3,ACTIVE,345340.6,23.6208,12,2025-07-11,27,2,1,1,3.0,1478534.88,0.23356946438761053,5,2,3303.51,5.0,1
2300,7863,1,3,ACTIVE,357359.69,20.7985,12,2025-06-10,31,2,1,1,8.0,2575362.48,0.13876092890815123,6,0,0.0,,0
2301,7863,2,3,ACTIVE,7343552.58,12.1298,240,2025-05-25,31,2,1,1,8.0,2575362.48,2.8514636821143715,7,0,0.0,,0
2302,7865,1,3,ACTIVE,1165064.61,19.2591,12,2025-10-04,33,2,1,1,6.0,1497032.52,0.7782493662863116,2,1,1858.89,9.0,1
2303,7870,1,3,ACTIVE,389559.26,20.6938,24,2025-05-28,24,2,1,1,12.0,1430102.04,0.27239962541414176,7,1,1472.75,14.0,1
2304,7874,2,3,ACTIVE,4405465.73,12.5896,300,2025-10-15,44,2,1,1,11.0,1192932.0,3.6929730529485334,2,0,0.0,,0
2306,7878,1,3,ACTIVE,309067.16,17.4895,12,2025-10-15,72,2,1,4,,515140.56,0.5999666576438866,2,0,0.0,,0
2308,7891,1,3,ACTIVE,441301.11,24.6366,12,2025-11-15,36,2,1,1,5.0,2337229.08,0.18881380253920169,1,0,0.0,,0
2309,7892,1,3,ACTIVE,324040.76,18.5166,48,2025-05-06,26,1,1,1,6.0,1095785.28,0.295715562085302,7,0,0.0,,0
2310,7894,1,3,ACTIVE,640329.39,18.3776,48,2025-10-12,41,2,1,1,7.0,1078031.88,0.5939800129101933,2,0,0.0,,0
2311,7894,2,3,ACTIVE,2030818.91,12.2616,300,2025-11-17,41,2,1,1,7.0,1078031.88,1.8838208291205636,1,0,0.0,,0
2312,7895,2,3,ACTIVE,5584950.93,13.5751,240,2025-11-09,60,1,1,1,1.0,4182193.08,1.3354120250230055,1,0,0.0,,0
2314,7901,2,3,ACTIVE,2185091.59,14.8303,300,2025-03-21,45,2,1,1,12.0,3175699.32,0.6880662713370483,9,0,0.0,,0
2315,7902,1,3,ACTIVE,808627.08,22.2067,60,2025-03-23,44,2,1,1,5.0,2121370.8,0.3811813945963619,9,1,321.56,12.0,1
2316,7902,2,3,ACTIVE,6351375.14,11.4147,240,2025-02-24,44,2,1,1,5.0,2121370.8,2.9939957408671787,10,0,0.0,,0
2317,7903,1,3,ACTIVE,1100269.18,23.0854,60,2025-07-05,57,2,1,1,4.0,2501294.4,0.4398799197727385,5,0,0.0,,0
2318,7904,2,3,ACTIVE,6464258.62,14.8071,240,2025-05-13,59,2,1,1,8.0,4605961.92,1.4034546382007431,7,0,0.0,,0
2320,7906,2,3,ACTIVE,8490321.2,12.2031,180,2025-09-26,49,1,1,1,9.0,2129258.4,3.987454599216328,3,0,0.0,,0
2321,7907,2,3,ACTIVE,9929026.56,10.8902,300,2025-09-24,37,1,1,1,9.0,2566294.8,3.869012461078127,3,0,0.0,,0
2322,7917,2,3,ACTIVE,5087458.66,14.5298,180,2025-10-01,48,1,1,1,10.0,2267464.32,2.243677492574613,2,0,0.0,,0
2324,7919,1,3,ACTIVE,512708.95,24.1599,48,2025-11-29,26,2,1,1,11.0,968114.28,0.5295954832935632,1,0,0.0,,0
2325,7920,1,3,ACTIVE,894599.22,17.9314,48,2025-09-29,55,2,1,1,5.0,2983627.68,0.2998360774022582,3,0,0.0,,0
2326,7923,1,3,ACTIVE,532380.39,23.7023,12,2025-10-06,56,1,1,1,3.0,1844747.04,0.2885926246017991,2,0,0.0,,0
2327,7930,1,3,ACTIVE,360891.45,18.1516,48,2025-05-16,46,2,1,1,9.0,1428596.52,0.25261957798973217,7,0,0.0,,0
2328,7936,2,3,ACTIVE,6771423.12,13.2274,120,2025-08-13,38,2,1,1,10.0,4990128.72,1.356963617563757,4,0,0.0,,0
2329,7937,2,3,ACTIVE,2385893.94,12.3764,180,2025-05-20,47,2,1,1,6.0,1755442.68,1.3591408977250115,7,0,0.0,,0
2330,7943,1,3,ACTIVE,927770.6,22.0444,12,2025-11-27,52,2,1,1,1.0,1759719.96,0.5272262752534784,1,0,0.0,,0
2331,7949,1,3,ACTIVE,199418.42,21.5098,12,2025-07-22,26,1,1,1,3.0,1305123.6,0.15279657804057792,5,0,0.0,,0
2334,7952,2,3,ACTIVE,2572950.34,13.335,240,2025-05-12,41,2,1,1,10.0,1645729.32,1.5634104033584333,7,0,0.0,,0
2335,7957,2,3,ACTIVE,3963915.29,11.5077,180,2025-05-08,54,2,1,1,7.0,1819100.52,2.179052364846776,7,0,0.0,,0
2336,7964,2,3,ACTIVE,9626253.45,14.0411,180,2025-08-25,47,2,1,1,1.0,2799421.8,3.4386577435383265,4,0,0.0,,0
2337,7966,1,3,ACTIVE,1421653.01,20.5282,24,2025-07-17,41,2,1,1,8.0,4347874.32,0.32697656495277905,5,0,0.0,,0
2338,7967,1,3,ACTIVE,1014732.97,19.6555,60,2025-11-23,45,1,2,1,8.0,1933836.96,0.5247251919313819,1,0,0.0,,0
2339,7969,1,3,ACTIVE,453459.11,18.9581,48,2025-10-22,55,2,1,1,8.0,2170886.88,0.20888196164325246,2,0,0.0,,0
2340,7970,1,3,ACTIVE,777633.41,17.0587,12,2025-06-22,47,1,1,1,8.0,1584903.36,0.4906503636915755,6,0,0.0,,0
2342,7980,2,3,ACTIVE,9899507.56,14.0815,120,2025-03-07,58,2,1,2,3.0,3591915.0,2.756052846462124,9,1,1446.47,12.0,1
2343,7981,1,3,ACTIVE,766887.39,23.3666,60,2025-07-08,59,2,1,1,5.0,1392051.12,0.5509046176407659,5,0,0.0,,0
2344,7989,2,3,ACTIVE,6812197.02,12.1601,240,2025-08-29,42,2,1,1,10.0,637062.36,10.693140024785015,4,0,0.0,,0
2346,7995,1,3,ACTIVE,906785.13,17.9735,48,2025-05-23,32,2,1,1,4.0,1396030.92,0.6495451619366711,7,0,0.0,,0
2348,8001,2,3,ACTIVE,2366065.32,14.4426,300,2025-03-31,42,1,1,1,11.0,2129526.96,1.111075541396292,9,1,1812.8,9.0,1
2349,8002,2,3,ACTIVE,2801330.13,10.3794,240,2025-04-01,38,1,1,1,5.0,4883628.6,0.5736165379160897,9,0,0.0,,0
2350,8005,2,3,ACTIVE,8795129.81,10.9,300,2025-05-04,53,1,2,1,8.0,2788601.64,3.153957052825946,7,0,0.0,,0
2351,8006,1,3,ACTIVE,998670.36,17.5719,48,2025-07-05,43,2,1,1,12.0,2066325.72,0.48330732678485944,5,0,0.0,,0
2352,8007,1,3,ACTIVE,725994.82,22.3968,36,2025-07-18,48,1,1,1,11.0,1277098.68,0.568471983699803,5,0,0.0,,0
2353,8009,1,3,ACTIVE,117293.47,19.1719,12,2025-08-21,55,1,1,1,6.0,5283576.12,0.022199636635499065,4,0,0.0,,0
2354,8009,2,3,ACTIVE,8288606.74,11.7716,180,2025-08-23,55,1,1,1,6.0,5283576.12,1.5687493757542381,4,0,0.0,,0
2356,8012,2,3,ACTIVE,3824617.58,11.0134,180,2025-03-20,44,1,1,2,12.0,3098440.44,1.234368597383786,9,0,0.0,,0
2357,8013,1,3,ACTIVE,1022642.96,17.7822,12,2025-06-13,25,2,1,1,7.0,535061.64,1.9112619622666278,6,0,0.0,,0
2358,8020,2,3,ACTIVE,9559901.87,12.9708,300,2025-04-05,38,1,1,1,5.0,1703498.28,5.611923406227331,8,0,0.0,,0
2361,8028,2,3,ACTIVE,2052500.65,12.337,300,2025-04-18,35,1,1,2,4.0,2929690.92,0.7005860706971778,8,2,2474.6,7.5,1
2362,8030,2,3,ACTIVE,6270831.6,10.7954,240,2025-02-01,43,1,1,1,6.0,5898138.96,1.0631881755461388,11,0,0.0,,0
2363,8032,1,3,ACTIVE,422211.02,22.2306,24,2025-07-12,33,1,1,1,7.0,1646210.4,0.25647451868849813,5,0,0.0,,0
2364,8035,2,3,ACTIVE,8911575.25,10.1431,240,2025-08-28,64,1,1,1,11.0,2399806.68,3.713455473005017,4,0,0.0,,0
2365,8036,2,3,ACTIVE,8171368.41,11.8906,240,2025-10-17,49,1,1,2,4.0,3546222.0,2.3042461554860356,2,0,0.0,,0
2366,8039,1,3,ACTIVE,492648.99,20.889,36,2025-02-13,45,2,1,1,3.0,1548025.8,0.3182433974937627,10,1,841.29,18.0,1
2367,8044,1,3,ACTIVE,499132.74,20.3161,60,2025-05-27,44,2,1,1,1.0,1730179.32,0.2884861321773283,7,0,0.0,,0
2368,8046,2,3,ACTIVE,2053319.28,14.7496,300,2025-10-19,33,1,1,1,4.0,1380585.24,1.4872817849334679,2,0,0.0,,0
2369,8054,1,3,ACTIVE,396126.94,19.4869,24,2025-02-24,51,1,1,1,1.0,923084.4,0.42913404234759034,10,0,0.0,,0
2371,8058,1,3,ACTIVE,412178.87,23.5633,48,2025-05-27,39,1,1,1,4.0,2662979.88,0.15478106804171574,7,0,0.0,,0
2372,8060,1,3,ACTIVE,1189495.91,16.2191,60,2025-11-28,47,1,1,1,2.0,1034915.28,1.1493654920236562,1,0,0.0,,0
2376,8076,1,3,ACTIVE,192247.94,16.023,48,2025-07-04,35,1,1,1,4.0,2380511.4,0.08075909235301289,5,1,1302.21,15.0,1
2377,8077,2,3,ACTIVE,7285806.76,13.875,180,2025-01-18,50,2,1,1,3.0,1797698.04,4.052853481444526,11,0,0.0,,0
2378,8078,1,3,ACTIVE,675707.68,16.9452,24,2025-04-12,47,2,1,1,9.0,2264083.68,0.298446424913058,8,1,1726.82,19.0,1
2379,8081,1,3,ACTIVE,626699.27,17.3779,36,2025-07-02,45,2,1,1,6.0,1699250.4,0.3688092525974983,5,0,0.0,,0
2380,8095,2,3,ACTIVE,8060362.92,12.1751,180,2025-07-21,35,1,1,1,5.0,833933.28,9.665476979165527,5,0,0.0,,0
2381,8097,1,3,ACTIVE,203988.92,18.1941,24,2025-03-11,64,1,1,1,2.0,6030283.32,0.033827418908072136,9,0,0.0,,0
2384,8102,1,3,ACTIVE,1329039.83,24.3135,48,2025-06-30,35,1,1,1,10.0,4788399.48,0.27755408368726997,6,1,1310.76,19.0,1
2385,8104,1,3,ACTIVE,391486.01,22.0984,24,2025-05-03,34,1,1,1,7.0,925835.76,0.4228460672117482,7,1,539.14,19.0,1
2386,8109,2,3,ACTIVE,9438494.05,12.853,240,2025-04-14,43,1,1,1,7.0,3403789.44,2.772937109176765,8,0,0.0,,0
2388,8116,1,3,ACTIVE,1137375.89,19.4272,12,2025-06-16,50,2,2,1,3.0,1567804.68,0.7254576443795282,6,0,0.0,,0
2389,8120,2,3,ACTIVE,4759375.73,11.1523,120,2025-11-02,38,2,1,1,2.0,1776874.8,2.6785093299764284,1,0,0.0,,0
2390,8122,2,3,ACTIVE,5065109.25,12.3533,180,2025-05-14,34,2,1,2,3.0,4565682.0,1.1093872175066068,7,0,0.0,,0
2391,8123,1,3,ACTIVE,965044.2,17.4602,60,2025-11-08,35,2,1,2,9.0,3229204.68,0.2988488794089076,1,0,0.0,,0
2392,8126,1,3,ACTIVE,621789.61,22.0106,24,2025-07-01,51,1,1,1,6.0,1888251.0,0.32929393920617545,6,1,1860.63,11.0,1
2394,8132,1,3,ACTIVE,731569.63,21.8218,48,2025-07-09,45,2,1,1,7.0,1692718.68,0.43218618583449436,5,1,1746.81,7.0,1
2395,8132,2,3,ACTIVE,4984952.64,10.3033,180,2025-02-24,45,2,1,1,7.0,1692718.68,2.9449386356390894,9,0,0.0,,0
2396,8136,1,3,ACTIVE,203918.71,17.2067,36,2025-10-26,25,2,1,1,7.0,1419421.2,0.14366328331576278,2,0,0.0,,0
2397,8137,1,3,ACTIVE,1133657.5,19.4095,60,2025-11-24,51,2,1,1,3.0,2166416.76,0.5232868951770849,1,0,0.0,,0
2398,8139,1,3,ACTIVE,174086.66,18.4785,24,2025-07-13,28,1,1,1,6.0,1539248.64,0.11309846601521116,5,0,0.0,,0
2399,8145,1,3,ACTIVE,1053618.33,18.0222,48,2025-10-17,57,2,1,1,9.0,1817746.2,0.5796289548012808,2,0,0.0,,0
2400,8146,2,3,ACTIVE,6932547.26,11.729,300,2025-07-17,53,1,1,2,4.0,2180665.92,3.179096438577808,5,0,0.0,,0
2401,8152,2,3,ACTIVE,4293203.82,10.0538,180,2025-07-28,39,1,1,1,2.0,2324049.84,1.8472942129330583,5,1,1711.24,7.0,1
2402,8154,2,3,ACTIVE,2259262.51,13.3927,240,2025-10-16,47,1,1,1,9.0,1829490.36,1.2349135909084539,2,0,0.0,,0
2403,8158,1,3,ACTIVE,618529.66,20.8739,12,2025-06-12,36,2,1,1,6.0,2285763.12,0.27060094486081304,6,0,0.0,,0
2404,8161,2,3,ACTIVE,7707355.32,14.0242,120,2025-09-29,30,2,1,1,12.0,1025475.24,7.515886312379419,3,0,0.0,,0
2405,8163,1,3,ACTIVE,1410367.31,16.5059,12,2025-06-28,40,2,2,1,11.0,1930115.04,0.7307167089895326,6,0,0.0,,0
2406,8171,2,3,ACTIVE,9203917.05,11.3279,180,2025-08-08,33,2,1,1,12.0,3425360.64,2.6869921206311287,4,0,0.0,,0
2407,8172,1,3,ACTIVE,544469.88,24.6967,12,2025-05-27,24,1,1,1,1.0,1243181.4,0.43796495024780774,7,0,0.0,,0
2408,8174,2,3,ACTIVE,2671891.79,11.9354,180,2025-11-09,29,2,1,1,8.0,1937678.04,1.3789142132198597,1,0,0.0,,0
2409,8175,1,3,ACTIVE,860993.47,23.6317,48,2025-07-05,65,2,1,2,6.0,1049662.32,0.8202575757887546,5,0,0.0,,0
2410,8178,1,3,ACTIVE,518565.48,19.2438,12,2025-06-01,44,2,1,2,10.0,3717963.0,0.13947569677266827,7,1,1468.78,14.0,1
2412,8188,1,3,ACTIVE,434679.98,22.8506,60,2025-06-25,46,1,1,1,5.0,5802429.36,0.07491344625348442,6,0,0.0,,0
2413,8192,1,3,ACTIVE,1190889.74,24.0883,48,2025-07-10,53,1,1,1,1.0,2775061.2,0.4291399915792848,5,0,0.0,,0
2414,8193,1,3,ACTIVE,1391592.03,24.0943,24,2025-06-05,43,2,1,2,9.0,4230005.64,0.32898112873438157,6,0,0.0,,0
2415,8196,1,3,ACTIVE,1005066.17,20.4706,60,2025-06-27,42,2,1,1,3.0,3074191.68,0.32693672829145126,6,1,1058.52,10.0,1
2416,8196,2,3,ACTIVE,6905767.64,10.6152,120,2025-07-04,42,2,1,1,3.0,3074191.68,2.246368593385823,5,0,0.0,,0
2418,8199,2,3,ACTIVE,4757391.54,13.6852,300,2025-05-03,25,1,1,1,8.0,786394.92,6.049621403963291,7,0,0.0,,0
2419,8201,1,3,ACTIVE,1194913.88,20.3437,24,2025-11-05,50,1,1,1,3.0,1741688.76,0.6860662521586234,1,0,0.0,,0
2420,8202,1,3,ACTIVE,615669.75,24.9955,12,2025-07-01,31,1,1,1,3.0,1272547.92,0.48380869617860833,6,0,0.0,,0
2423,8212,2,3,ACTIVE,8091314.6,12.5321,300,2025-06-07,57,1,1,1,6.0,1896481.68,4.2664870878162136,6,1,1308.8,5.0,1
2424,8213,2,3,ACTIVE,7582028.25,10.8569,120,2025-04-20,34,2,1,1,6.0,0.0,,8,1,1468.55,12.0,1
2425,8215,1,3,ACTIVE,394279.83,22.4614,48,2025-11-03,18,2,1,3,,797502.48,0.49439323373640165,1,0,0.0,,0
2426,8219,1,3,ACTIVE,158179.04,20.2027,36,2025-11-18,37,1,1,1,11.0,5644846.92,0.02802184757917226,1,0,0.0,,0
2428,8226,2,3,ACTIVE,9312030.61,11.3775,180,2025-08-26,44,1,1,1,9.0,1467345.12,6.346176153841708,4,0,0.0,,0
2429,8227,1,3,ACTIVE,1047882.74,21.9354,36,2025-09-28,49,2,1,1,7.0,1613103.72,0.6496065485485335,3,0,0.0,,0
2430,8230,1,3,ACTIVE,122105.79,20.1207,12,2025-04-29,27,1,1,3,,979913.04,0.12460880202186105,7,1,1604.79,13.0,1
2431,8234,1,3,ACTIVE,1169472.74,17.8795,60,2025-04-29,41,1,1,1,2.0,1016009.28,1.1510453329717618,8,1,1693.95,19.0,1
2432,8234,2,3,ACTIVE,7168724.17,10.2603,300,2025-05-14,41,1,1,1,2.0,1016009.28,7.055766429613714,7,0,0.0,,0
2433,8244,1,3,ACTIVE,493628.72,22.9804,12,2025-06-13,38,1,1,1,5.0,1756013.76,0.2811075466743495,6,1,1657.24,5.0,1
2434,8244,2,3,ACTIVE,3529429.23,14.6963,240,2025-07-05,38,1,1,1,5.0,1756013.76,2.009909779978034,5,0,0.0,,0
2435,8246,1,3,ACTIVE,977836.3,16.8052,48,2025-03-20,25,1,1,1,12.0,2111859.12,0.4630215579910463,9,0,0.0,,0
2436,8251,1,3,ACTIVE,1103232.88,18.7118,60,2025-08-23,46,2,1,1,12.0,5124305.88,0.2152941112094581,4,0,0.0,,0
2437,8253,1,3,ACTIVE,222814.81,24.2466,12,2025-07-20,48,2,1,1,3.0,1301540.88,0.17119309383505496,5,1,690.74,19.0,1
2438,8253,2,3,ACTIVE,7354498.2,13.3858,240,2025-08-07,48,2,1,1,3.0,1301540.88,5.650608684684571,4,0,0.0,,0
2439,8262,1,3,ACTIVE,844401.42,21.2347,24,2025-06-13,36,1,1,1,8.0,1805090.28,0.4677890238265534,4,0,0.0,,0
2440,8264,1,3,ACTIVE,830903.57,16.1014,60,2025-05-03,48,1,1,1,3.0,1481853.36,0.560719159148109,7,0,0.0,,0
2441,8270,1,3,ACTIVE,221333.5,21.284,60,2025-08-17,28,1,1,1,1.0,1336619.28,0.16559203006558457,4,1,755.04,17.0,1
2442,8271,1,3,ACTIVE,184247.81,24.5218,24,2025-09-26,41,2,1,1,12.0,1888261.8,0.0975753521042474,3,0,0.0,,0
2443,8271,2,3,ACTIVE,4560432.25,14.4485,300,2025-10-31,41,2,1,1,12.0,1888261.8,2.4151482861115974,2,0,0.0,,0
